US_State,Year,Program_Name,Incentive_Type,Amount_USD,Amount_Notes,Income_Eligibility,Vehicle_Price_Cap_USD,Stackable,Program_Status,Start_Date,End_Date,Administering_Agency,Source_URL
US,2022,Pre-Owned Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, the Clean Vehicle Credit (IRC 25E) provided a
tax credit of up to \$4,000 for the purchase of a pre-owned EV or FCEV.
Eligible vehicles must be of a model year at least two ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.govinfo.gov/|https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress
US,2023,Pre-Owned Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, the Clean Vehicle Credit (IRC 25E) provided a
tax credit of up to \$4,000 for the purchase of a pre-owned EV or FCEV.
Eligible vehicles must be of a model year at least two ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.govinfo.gov/|https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress
US,2016,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2017,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2018,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2019,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2020,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2021,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2022,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2023,Commercial Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Beginning January 1, 2023, a tax credit was available to businesses and
tax-exempt organizations for the purchase of new EVs and FCEVs. Vehicles
with a gross vehicle weight rating (GVWR) below 14,000 ",,,,expired,2022-08-16 00:00:00 UTC,2025-09-30 00:00:00 UTC,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/119th-congress|https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2016,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2017,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2018,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2019,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2020,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2021,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2022,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
US,2023,Electric Vehicle (EV) and Fuel Cell Electric Vehicle (FCEV) Manufacturing Tax Credit,TAX,,"Qualified advanced energy projects are eligible for a tax credit for
project investments to reequip, expand, or establish certain
manufacturing facilities. Eligible projects that meet [prevailing wage",,,,enacted,2022-08-16 00:00:00 UTC,,U.S. Internal Revenue Service,https://www.congress.gov/public-laws/117th-congress|https://www.govinfo.gov/
GA,2016,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2017,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2018,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2019,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2020,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2021,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2022,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
GA,2023,Alternative Fuel Vehicle (AFV) Conversion Tax Credit,TAX,,"An income tax credit is available for 10% of the cost to convert a
vehicle to natural gas, electricity, propane, and hydrogen, up to
\$2,500 per vehicle. Converted vehicles must be fueled solely by an",,,,,,,,http://www.legis.ga.gov/en-US/default.aspx
HI,2016,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2017,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2018,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2019,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2020,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2021,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2022,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
HI,2023,Diesel Emission Reduction Funding,RBATE,,"The Hawaii State Energy Office (HSEO) and Hawaii Department of Heath
offers rebates of up to 45% of the replacement of qualified medium- and
heavy-duty diesel vehicles with zero emission vehicles. Eli",,,,enacted,2023-02-07 00:00:00 UTC,,,
CO,2016,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2017,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2018,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2019,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2020,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2021,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2022,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
CO,2023,Electric Vehicle (EV) Charger Tax Exemption,EXEM|TAX,,"EV charger owners are exempt from paying property tax on the stations
until January 1, 2030.

(Reference [Colorado Revised Statutes 39-3-138](https://leg.colorado.gov/laws))",,,,enacted,2023-05-23 00:00:00 UTC,2030-01-01 00:00:00 UTC,,https://leg.colorado.gov/bills|https://leg.colorado.gov/laws
MN,2016,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2017,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2018,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2019,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2020,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2021,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2022,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
MN,2023,Electric Vehicle (EV) Rebate,RBATE,,"The Minnesota Department of Commerce offers rebates to residents for the
purchase or lease of new or pre-owned all-electric or plug-in hybrid
electric vehicles (PHEVs). Eligible EVs may not have a pre",,,,enacted,2023-05-25 00:00:00 UTC,2027-06-30 00:00:00 UTC,,https://www.revisor.mn.gov/|https://www.revisor.mn.gov/pubs/|https://www.revisor.mn.gov/pubs/
DE,2016,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2017,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2018,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2019,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2020,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2021,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2022,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
DE,2023,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebates,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates for the purchase or lease of an EV or PHEV. EVs
may receive a rebate of up to \$2,500, and PHEVs may recei",,,,enacted,2023-08-03 00:00:00 UTC,,,https://legis.delaware.gov/BillDetail?legislationId=130286|https://delcode.delaware.gov/
CA,2016,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2017,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2018,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2019,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2020,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2021,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2022,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
CA,2023,Electric Vehicle Charging Station Rebate – Northern and Southern California,RBATE,,"The Golden State Priority Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates for the purchase and installat",,,,enacted,2023-01-13 00:00:00 UTC,,,
DE,2016,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2017,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2018,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2019,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2020,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2021,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2022,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
DE,2023,Electric Vehicle (EV) Charger Rebates for Multi-Family Dwellings,RBATE,,"The Delaware Department of Natural Resources and Environmental Control
(DNREC) offers rebates to multi-family dwellings for the purchase and
installation of Level 2 EV chargers.

The maximum rebate am",,,,enacted,2023-05-01 00:00:00 UTC,,,
MA,2016,Pre-Owned Light-Duty Zero Emission Vehicle (ZEV) Rebates,RBATE,,"Massachusetts Department of Energy Resources' Massachusetts Offers
Rebates for Electric Vehicles (MOR-EV) Program offers low-income
residents a rebate of up to \$3,500 for the purchase or lease of
eli",,,,,,,,
MA,2017,Pre-Owned Light-Duty Zero Emission Vehicle (ZEV) Rebates,RBATE,,"Massachusetts Department of Energy Resources' Massachusetts Offers
Rebates for Electric Vehicles (MOR-EV) Program offers low-income
residents a rebate of up to \$3,500 for the purchase or lease of
eli",,,,,,,,
MA,2018,Pre-Owned Light-Duty Zero Emission Vehicle (ZEV) Rebates,RBATE,,"Massachusetts Department of Energy Resources' Massachusetts Offers
Rebates for Electric Vehicles (MOR-EV) Program offers low-income
residents a rebate of up to \$3,500 for the purchase or lease of
eli",,,,,,,,
MA,2019,Pre-Owned Light-Duty Zero Emission Vehicle (ZEV) Rebates,RBATE,,"Massachusetts Department of Energy Resources' Massachusetts Offers
Rebates for Electric Vehicles (MOR-EV) Program offers low-income
residents a rebate of up to \$3,500 for the purchase or lease of
eli",,,,,,,,
